zinc_id,smiles
ZINC000169306191,CC[C@H]1OC(=O)C[C@@H](O)[C@H](C)[C@@H](O[C@@H]2O[C@H](C)[C@@H](O)[C@H](N(C)C)[C@H]2O)[C@@H](CCN2CCCCC2)C[C@@H](C)C(=O)/C=C\C(C)=C/[C@@H]1CN1CCCCC1
ZINC000022463197,O=C(CCn1c(CN2CCN(C/C=C/c3ccccc3)CC2)nc2ccccc21)c1ccco1
ZINC000029042296,COc1cc2nc(N3CCc4c(cccc4NS(C)(=O)=O)C3)nc(N)c2c(-c2ccccn2)c1OC
ZINC000034165726,OC[C@@H]1O[C@@H](OCCc2ccc(O)c(O)c2)[C@@H](O)[C@H](O)[C@@H]1O
ZINC000000001324,CCSC(=O)c1cccc(C(=O)SCC)c1
ZINC000000001445,Cn1nc(-c2cccnc2)nc1-c1ccccc1CO
ZINC000000001461,CC(=O)Oc1ccc(-c2ccc(F)cc2)cc1C(=O)O
ZINC000000001478,O=C(O)c1cccc2c1Nc1cc(C(F)(F)F)ccc1S2
ZINC000000001509,O=S(=O)(/N=C(\O)NN1CCCCCC1)c1ccc2c(c1)CCC2
ZINC000000001583,CCN(CC)CCNC1=NCCc2ccccc21
ZINC000000001617,O=C(O)Cc1ccc(C2=CC(=O)CCC2)cc1
ZINC000000001753,CN(C)CCOC(C)(c1ccccc1)c1ccccc1
ZINC000000001815,N#CCN1CC(=N)N(c2ccc(Cl)cc2)C1=O
ZINC000000001887,C[N+]1(C)CCC(OC(=O)C(O)(c2ccccc2)c2ccccc2)CC1
ZINC000000001951,CC(=O)Nc1ccc(N2CCN(CCCN(C)C)CC2)cc1
ZINC000000001983,CCCc1c2oc(C(=O)O)cc(=O)c2cc2c(=O)cc(C(=O)O)oc12
ZINC000000002015,COC(=O)c1nc2cc(Cl)c3cccnc3c2o1
ZINC000000002034,Cc1cccc(Cl)c1NC(=O)CCN1CCC[C@H]2CCC[C@@H]21
ZINC000000002099,COc1nsnc1NS(=O)(=O)c1ccc(N)cc1
ZINC000000002146,CN1CCC(N(Cc2cccs2)c2ccccc2)CC1
ZINC000000002167,CN(C)CCCN1c2ccccc2C=Cc2sccc21
ZINC000000002195,Cc1cccc(N2CCN(CCc3cc(C)[nH]n3)CC2)c1
ZINC000000002236,C=CCC(CC)(CC)C(N)=O
ZINC000000002257,COc1ccc(CN(CCN(C)C)c2nccs2)cc1
ZINC000000003649,COc1ccc2c(c1)[C@]13CCCC[C@H]1[C@H](C2)N(C)CC3
ZINC000000006079,N#Cc1ccc([C@H]([C@@H](O)Cc2ccc(F)cc2)n2cncn2)cc1
ZINC000031274831,CCCN1C[C@@H](NS(=O)(=O)N(CC)CC)C[C@@H]2Cc3c(O)cccc3C[C@@H]21
ZINC000031540229,C[C@@H](S)C(=O)NCC(=O)N1CSC[C@@H]1C(=O)O
ZINC000032152202,CC1=CC[C@H]([C@H](C)C=O)CC1
ZINC000032155058,CCOC(=O)CCC(=O)OC
ZINC000000001272,CNC(=O)c1ccc(Cl)c(S(=O)(=O)NC)c1
ZINC000000001345,Cc1c2cc[n+](C)cc2c(C)c2c1[nH]c1ccc(O)cc12
ZINC000000001452,CCN(CC)Cc1ccc2oc(-c3ccccc3)c(C)c(=O)c2c1
ZINC000000001475,Cc1ccc2c(-c3ccc(F)cc3)nc(=O)n(C(C)C)c2c1
ZINC000000001491,C=C(CC)C(=O)c1cc2cc(C(=O)O)oc2cc1C
ZINC000000001588,CC(C)Oc1ccccc1-c1cc(=O)c2cc(C(=O)O)ccc2o1
ZINC000000001726,CN(C)c1ccc(-c2nc(=O)n(C)nc2-c2ccc(N(C)C)cc2)cc1
ZINC000000001766,O=C(Cn1ccnc1)c1ccc2ccccc2c1
ZINC000000001867,O=C(O)Cc1ccc2c(c1)OCc1ccccc1C2=O
ZINC000000001942,Cc1cc(C)cc(C(=O)NCc2ccncc2)c1
ZINC000000001973,CC(C)=CCOC(=O)c1ccccc1Nc1cccc(C(F)(F)F)c1
ZINC000000001992,C#CCC1(OC(=O)CC)CCN(CCc2ccccc2)CC1
ZINC000000002024,Cc1n[nH]c2c1N(c1ccccc1)C(=O)CC(=O)N2C
ZINC000000002037,O=C1CCC2CCC(=O)N12
ZINC000000002111,CCOc1nsnc1NS(=O)(=O)c1ccc(N)cc1
ZINC000000002157,CSc1ccc(S(=O)(=O)/N=C(\O)NC2CCCCC2)cc1
ZINC000000002182,Cc1sc2nc(C(=O)O)[nH]c(=O)c2c1CC(C)C
ZINC000000002203,O=c1c2cccnc2oc2c(Cl)cc(-c3nnn[nH]3)cc12
ZINC000000002246,Cc1ccc(Cn2nc(C(=O)O)c3ccccc32)c(C)c1
ZINC000000002263,Cc1nn(C)c2c1C(c1cccc(Cl)c1)=NCCN2
ZINC000000005295,C[C@H](C[C@@](C(N)=O)(c1ccccc1)c1ccccn1)N(C)C
ZINC000000009967,Nc1cnc(-c2cc(Cl)cc(Cl)c2Cl)c(N)n1
ZINC000169292327,Cc1cc(O)c2c(c1)O[C@]1(C)CC[C@H]3C(C)(C)CCC[C@@]34CO[C@@H]2[C@@H]14
ZINC000023118507,C#CC1(OC[C@H](O)CN2CCN(c3ccccc3OC)CC2)CCCCC1
ZINC000031297894,CC1(C)S[C@@H]2[C@H](NC(=O)[C@@H](Oc3ccccc3)c3ccccc3)C(=O)N2[C@H]1C(=O)O
ZINC000032152212,CC1=CC[C@@H]([C@H](C)C=O)CC1
ZINC000000001459,Cn1c(=O)ccc2cc(C(F)(F)F)ccc21
ZINC000000001476,O=c1nc(-c2ccccc2)c2cc(Cl)ccc2n1CC(F)(F)F
ZINC000000001593,Cc1[nH]c(-c2ccccc2)c(N)c1C(=O)C(C)C
ZINC000000001647,CN1CCC2=C(CC1)c1ccccc1Oc1ccccc12
ZINC000000001734,COn1cc(C(=O)O)c(=O)c2cc3c(cc21)OCO3
ZINC000000001768,c1ccc2cc([C@@]34CNC[C@@H](CO3)O4)ccc2c1
ZINC000000001819,CCn1c(=O)c2ccccc2n(-c2cccc([N+](=O)[O-])c2)c1=O
ZINC000000001945,c1ccc(N(CCN2CCCCC2)Cc2ccccn2)cc1
ZINC000000001977,CC(C)(C)c1cc(C(=O)c2cccs2)cc(C(C)(C)C)c1O
ZINC000000001990,CCOC(=O)/C(=C/c1ncc([N+](=O)[O-])n1C)C(C)=O
ZINC000000002017,CC(=O)Nc1cnn2c(C)nc3ccccc3c12
ZINC000000002035,COc1cc(C(=O)/C=C/N2CC=CC2)cc(OC)c1OC
ZINC000000002072,N=C(N)NCCN1CCC2(CC1)CC2
ZINC000000002127,CN1CCN(c2nc(C(C)(C)C)cs2)CC1
ZINC000000002160,CSc1ccc2ncn(/C=C/C(=O)O)c(=O)c2c1
ZINC000000002180,CCn1cc(C(=O)O)c(=O)c2c3sc(=O)n(C)c3ccc21
ZINC000000002210,c1ccc(Cc2nnc3ccncc3n2)cc1
ZINC000000002252,CC1(C)CN(CCN2CCN(c3cccc(Cl)c3)C2=O)C1
ZINC000000004467,CCOC(=O)c1nc2c3cc(C)ccc3n(CC)c(=O)n2n1
ZINC000000005957,CN[C@@H](C)[C@@H](O)c1ccc(O)c(O)c1
ZINC000100072739,N#C[C@@H]1C[C@@H]2C[C@@H]2N1C(=O)[C@@H](N)[C@@]12C[C@@H]3C[C@H](C1)C[C@](O)(C3)C2
ZINC000000001268,CCOC(=O)[C@@]1(c2ccccc2)CCC=C[C@@H]1N(C)C
ZINC000000001399,C[N+]1(CCOC(=O)C(O)(c2ccccc2)c2ccccc2)CCCC1
ZINC000000001405,CN(C)CCN(Cc1cc2ccccc2o1)c1ccccn1
ZINC000000001449,CN(C)CCCn1cc(-c2ccccc2)c(-c2ccccc2)n1
ZINC000000001465,COc1ccc(-c2nc(C(F)(F)F)[nH]c2-c2ccc(OC)cc2)cc1
ZINC000000001499,Nc1nc(N)c2nc(-c3ccco3)c(N)nc2n1
ZINC000000001584,CCn1cc(C(=O)O)c(=O)c2cc(F)c(-n3cccc3)cc21
ZINC000000001628,O=C1CCNc2ccc(Cl)cc2N1c1ccccc1
ZINC000000001699,CN(C)CCN(Cc1cccs1)c1ccccc1
ZINC000000001756,Cc1cc(-c2ccc(O)cc2)nnc1NCCN1CCOCC1
ZINC000000001809,CN1CCN(CC(=O)N/N=C/c2ccc([N+](=O)[O-])o2)CC1
ZINC000000001921,CCOC(=O)C1(c2ccccc2)CCN(CCc2ccccc2)CC1
ZINC000000001962,Cn1c([N+](=O)[O-])cnc1CSc1ccccn1
ZINC000000001985,OC(c1ccc(Cl)cc1)(c1ccc(Cl)cc1)C1CC1
ZINC000000001999,CCCc1c2c(c(O)c3c(=O)cc(C(=O)O)oc13)CCCC2
ZINC000000002033,CCn1nc(C)c2c1C(c1ccccc1)=NCC(=O)N2
ZINC000000002064,CCN(CC)CCOc1ccccc1C(=O)Nc1ccccc1
ZINC000000002112,Cc1cc(NS(=O)(=O)c2ccc(N)cc2)n(-c2ccccc2)n1
ZINC000000002149,CN(C)CCN(Cc1ccsc1)c1ccccn1
ZINC000000002168,CSc1ccc(C(=O)c2cc(CC(=O)O)cc3ccoc23)cc1
ZINC000000002190,Cc1cccc(N(C)C(=S)Oc2ccc3c(c2)CCC3)c1
ZINC000000002237,CCCC(CCC)(CCC)C(N)=O
ZINC000000003647,c1ccc2cc(COC3CCNCC3)ccc2c1
ZINC000000004896,CCCN(c1ccncc1)n1ccc2ccccc21
ZINC000000010998,Cc1cc(/C=C/c2ccc(F)cc2)cc(C)c1O
ZINC000085566081,COc1cccc2c1C(=O)c1c(O)c3c(c(O)c1C2=O)C[C@@](O)([C@H](O)CO)C[C@H]3O[C@H]1C[C@@H](N)[C@@H](O)[C@@H](C)O1
ZINC000004217460,C[C@H](N[C@@H](CCc1ccccc1)C(=O)O)C(=O)N1CC2(C[C@H]1C(=O)O)SCCS2
ZINC000004217533,C[C@]12CC[C@H]3[C@@H](CCC4=CC(=O)CC[C@@]43C)[C@@H]1CC[C@@H]2OC(=O)Cc1ccccc1
ZINC000004217555,OCCSCCCCCCCCCCSCCO
ZINC000004213325,COc1ccccc1N1CCN(CCCC(=O)c2ccc(F)cc2)CC1
ZINC000004215999,COCC(=O)Nc1cc(Sc2ccccc2)ccc1/N=C(\N=C(/O)OC)NC(=O)OC
ZINC000003831502,C[C@]1(Cn2ccnn2)[C@H](C(=O)O)N2C(=O)C[C@@H]2S1(=O)=O
ZINC000004216310,CC(C)NC[C@@H](O)COc1ccc(OCCOCCc2ccc(F)cc2)cc1
ZINC000000621892,COc1ccc([C@@H]2Sc3ccccc3N(CCN(C)C)C(=O)[C@H]2OC(C)=O)cc1
ZINC000000621890,COc1ccc([C@H]2Sc3ccccc3N(CCN(C)C)C(=O)[C@@H]2OC(C)=O)cc1
ZINC000004215707,COc1ccc2[nH]c3ccc4cc[n+](CCN5CCC(C6CCN(CC[n+]7ccc8ccc9[nH]c%10ccc(OC)cc%10c9c8c7)CC6)CC5)cc4c3c2c1
ZINC000002004103,C[C@H]1CN(c2cc3c(cc2F)c(=O)c(C(=O)O)cn3-c2ccc(F)cc2F)CCN1
ZINC000003830863,CC(C)n1c(/C=C/[C@@H](O)C[C@H](O)CC(=O)O)c(-c2ccc(F)cc2)c2ccccc21
ZINC000000119675,COc1cc(CCN)ccc1O
ZINC000000120430,COc1cccc(C(=O)O)c1
ZINC000001572037,CC(C)[C@@H](NC(=O)[C@H](N)CCCCN)C(=O)O
ZINC000000895535,O=C(O)[C@H](O)Cc1ccc(O)c(O)c1
ZINC000000895800,Oc1cc2cc[nH]c2cc1O
ZINC000004212184,CC(C)(CCc1ccccc1)NC[C@@H](O)c1ccc2c(c1)CCC(=O)N2
ZINC000004214555,C[C@H](CN(C)C)CN1c2ccccc2Sc2ccc(C(F)(F)F)cc21
ZINC000004214637,CC[C@]1(CO)CCCN2CCc3c([nH]c4ccccc34)[C@@H]21
ZINC000004212175,COc1ccc(CCNC[C@@H](O)COc2ccc(OCC(C)=O)c3c2CCC(=O)N3)cc1OC
ZINC000004212651,Cc1cc([C@H](C#N)c2ccc(Cl)cc2)c(Cl)cc1NC(=O)c1cc(I)cc(I)c1O
ZINC000004216581,O=C(O)CCCOc1c(I)cc(I)c(C(=O)N2CCOCC2)c1I
ZINC000014410367,CC(C)C1=CC2=CC[C@H]3[C@@](C)(CCC[C@@]3(C)CO)[C@@H]2CC1
ZINC000014419577,Nc1nc2[nH]c(=O)cnc2c(=O)[nH]1
ZINC000013818253,C[C@@H]1O[C@H](C[N+](C)(C)C)C[C@@H]1O
ZINC000000002134,CC(C)(C)c1cc(C(C)(C)C)c2oc(C(=O)O)cc(=O)c2c1
ZINC000118912456,CC[C@@H](CC[C@H](C)[C@H]1CC[C@H]2[C@@H]3CC=C4C[C@@H](OC(C)=O)CC[C@]4(C)[C@H]3CC[C@@]21C)C(C)C
ZINC000013548350,C[C@]12CC[C@H]3[C@@H](CC[C@@H]4CC(=O)CC[C@]34C)[C@@H]1CC[C@H]2O
ZINC000011678720,CC1(C)[C@H](C(=O)O[C@@H](C#N)c2cccc(Oc3ccccc3)c2)[C@@]12C=Cc1ccccc12
ZINC000079114506,CN[C@@H]1[C@@H](O[C@H]2O[C@H](CO)[C@@H](N)[C@H](O)[C@H]2O)O[C@H]2C[C@@H](N)[C@@H](O[C@@H]3[C@@H](N)C[C@@H](N)[C@H](O)[C@H]3O)O[C@H]2[C@@H]1O
ZINC000256304392,C#C[C@]1(OC(C)=O)CC[C@@H]2[C@@H]3CCC4=C/C(=N/O)CC[C@@H]4[C@H]3CC[C@@]21CC
ZINC000013424730,O=c1c(O[C@@H]2O[C@@H](CO)[C@@H](O)[C@@H](O)[C@@H]2O)c(-c2ccc(O)cc2)oc2cc(O)cc(O)c12
ZINC000011677652,COc1cc2c(cc1OC)[C@H](CCCC[C@H]1NCCc3cc(OC)c(OC)cc31)NCC2
ZINC000012466871,C[N+]1(C)[C@H]2CC[C@@H]1CC(OC(=O)[C@@H](CO)c1ccccc1)C2
ZINC000011616563,O=[N+]([O-])c1nccn1CO[C@H](CO)[C@@H](O)CO
ZINC000011616427,Cc1ccc([C@H](C)OC(=O)[C@@]2(C)CC[C@@H](C(=O)O)C2(C)C)cc1
ZINC000118912457,CC[C@H](CC[C@H](C)[C@H]1CC[C@H]2[C@@H]3CC=C4C[C@@H](OC(C)=O)CC[C@]4(C)[C@H]3CC[C@@]21C)C(C)C
ZINC000011616697,CC[C@H](c1ccc(OC(C)=O)cc1)[C@@H](CC)c1ccc(OC(C)=O)cc1
ZINC000256304403,C#C[C@]1(OC(C)=O)CC[C@@H]2[C@@H]3CCC4=C/C(=N/O)CC[C@@H]4[C@@H]3CC[C@@]21CC
ZINC000070647039,C[C@@H](CC(O)(c1ccccc1)c1ccccc1)N1CCCCC1
ZINC000011678733,CC1(C)[C@H](C(=O)O[C@H](C#N)c2cccc(Oc3ccccc3)c2)[C@@]12C=Cc1ccccc12
ZINC000013377211,CC(C)=CCC[C@@H](C)[C@@H]1C=C[C@](C)(O)[C@@H](O)C1
ZINC000011524073,C/C(=N\OC[C@@H](O)CNC(C)(C)C)C1CC1
ZINC000011616429,Cc1ccc([C@H](C)OC(=O)[C@]2(C)CC[C@@H](C(=O)O)C2(C)C)cc1
ZINC000077312063,C[C@@H]1CN2CC(=O)Nc3ccc(Cl)cc3[C@@]2(c2ccccc2)O1
ZINC000011616846,C[C@@H]1CN(C)C[C@@H]2Cc3c(ccc4ccccc34)O[C@]21O
ZINC000011677656,COc1cc2c(cc1OC)[C@@H](CCCC[C@H]1NCCc3cc(OC)c(OC)cc31)NCC2
ZINC000012428585,O=c1cc(-c2ccc(O[C@@H]3O[C@@H](CO)[C@@H](O)[C@@H](O)[C@@H]3O)c(O)c2)oc2cc(O)cc(O)c12
ZINC000150339958,CCOP(=O)(/N=C(\SCCS/C(=N\P(=O)(OCC)OCC)SCc1ccccc1)SCc1ccccc1)OCC
ZINC000084759363,COC(=O)C1=C(C)NC(C)=C(C(=O)O[C@@H]2CO[C@@H]3[C@@H](O)CO[C@H]23)[C@H]1c1ccccc1[N+](=O)[O-]
ZINC000012500934,CCC(=O)N(c1ccccc1)[C@@H]1CCN(C[C@@H](O)c2ccccc2)C[C@@H]1C
ZINC000070647040,C[C@H](CC(O)(c1ccccc1)c1ccccc1)N1CCCCC1
ZINC000084759364,COC(=O)C1=C(C)NC(C)=C(C(=O)O[C@@H]2CO[C@@H]3[C@@H](O)CO[C@H]23)[C@@H]1c1ccccc1[N+](=O)[O-]
ZINC000013743327,CCC(=O)N(c1ccccc1)[C@@H]1CCN(C[C@@H](O)c2ccccc2)C[C@H]1C
ZINC000013900863,C[N+]1(C)[C@H]2CC(OC(=O)C(O)(c3cccs3)c3cccs3)C[C@@H]1[C@H]1O[C@@H]21
ZINC000085978336,CC(=O)O[C@H]1CC[C@]2(C)[C@@H]3CC=C4[C@@H]5[C@H](C)[C@H](C)CC[C@]5(C)CC[C@@]4(C)[C@@]3(C)CC[C@H]2[C@]1(C)C(=O)O
ZINC000013743328,CCC(=O)N(c1ccccc1)[C@@H]1CCN(C[C@H](O)c2ccccc2)C[C@H]1C
ZINC000002510048,CN(C)CCN(Cc1cccs1)c1ccccn1
ZINC000004194760,O=C(O)c1cc(/N=N/c2ccc(S(=O)(=O)Nc3nccs3)cc2)ccc1O
ZINC000013952682,C[C@H](O)[C@H](/N=C(\O)[C@@H]1CCCN1C(=O)[C@@H](Cc1ccc(O)cc1)/N=C(\O)[C@@H](Cc1ccc(O)cc1)/N=C(\O)CN)C(=O)O
ZINC000002570833,COCCCP(CCCOC)CCCOC
ZINC000020621755,CCOc1cc(N)c(Cl)cc1C(=O)NC[C@@H]1CN(Cc2ccc(F)cc2)CCO1
ZINC000020621758,CCOc1cc(N)c(Cl)cc1C(=O)NC[C@H]1CN(Cc2ccc(F)cc2)CCO1
ZINC000035645588,CC(=O)C(=Cc1cc(O)c(O)c([N+](=O)[O-])c1)C(C)=O
ZINC000085994848,CCCCC[C@H](O)/C=C/[C@H]1C(=O)C[C@H](O)[C@@H]1C/C=C\CCCC(=O)O
ZINC000004217444,O=C(O)[C@@H]1C[C@H](CP(=O)(O)O)CCN1
ZINC000000003189,Clc1ccc([C@]23CNC[C@H]2C3)cc1Cl
ZINC000003830976,CC[C@H](C)n1ncn(-c2ccc(N3CCN(c4ccc(OC[C@H]5CO[C@@](Cn6cncn6)(c6ccc(Cl)cc6Cl)O5)cc4)CC3)cc2)c1=O
ZINC000002019973,CCOC(=O)c1cc(NC(=O)c2cccs2)ccc1OC[C@@H](O)CNC(C)(C)C
ZINC000000527387,Fc1ccc([C@@H]2CCNC[C@@H]2COc2ccc3c(c2)OCO3)cc1
ZINC000000537908,O=C1N(c2ccccc2)c2ccccc2C1(Cc1ccncc1)Cc1ccncc1
ZINC000004215341,CN(C/C=C/c1ccccc1)CCOC(c1ccccc1)c1ccccc1
ZINC000000001392,CCOC(=O)c1ccc(O)cc1
ZINC000000058111,O=c1ccc2ccc(O)cc2o1
ZINC000000008937,CO[C@]1(C2=NCCN2)COc2c(F)cccc2O1
ZINC000231226004,O=C(O)CNC(=O)C1C(=O)N(C2CCCCC2)C(=O)N(C2CCCCC2)C1=O
ZINC000003966030,COCC1=C(C(=O)OC)[C@H](c2ccc(F)c(F)c2)N(C(=O)NCCCN2CCC(c3cccc(NC(C)=O)c3)CC2)C(=O)N1
ZINC000014454665,COC(=O)CCCCCCCCCCCCCCCO
ZINC000043195938,O=C(O)c1cn(C2CC2)c2cc(N3CCC(O)(COc4ccc(N5C[C@H](CO)OC5=O)cc4F)CC3)c(F)cc2c1=O
ZINC000087496076,CCCCCCCCCCCCCCCCCCCCCCCCCC(=O)N[C@@H](CO[C@H]1O[C@H](CO)[C@H](O)[C@H](O)[C@H]1O)[C@H](O)[C@H](O)CCCCCCCCCCCCCC
ZINC000222108067,C=Cc1cc(C(=O)Nc2ccc(C(=N)N)cc2)c(-c2ccc(C(=O)NCC3CC3)nc2C(=O)O)cc1OC
ZINC000096178622,CC[C@H](C)[C@H](NC(=O)[C@@H]1CCCN1C[C@@H](O)[C@H](Cc1ccccc1)NC(=O)[C@H](CC(N)=O)NC(=O)[C@H](CC(C)C)NC(=O)[C@H](CO)NC(C)=O)C(=O)N[C@H](C(=O)OC)C(C)C
ZINC000096270862,CCCC[C@]1(CC)CS(=O)(=O)c2cc(CNC(CC(=O)O)CC(=O)O)c(OC)cc2[C@@H](c2ccccc2)N1
ZINC000140358266,COc1ccc2[nH]cc(CCNC(=O)c3cc(=O)cco3)c2c1
ZINC000000527385,Fc1ccc([C@H]2CCNC[C@H]2COc2ccc3c(c2)OCO3)cc1
ZINC000038476960,COc1nccnc1NS(=O)(=O)c1cccc(Cl)c1Cl
ZINC000004216113,O=c1[nH]c(=O)n([C@@H]2O[C@H](CO)[C@@H](O)[C@@H]2F)cc1I
ZINC000004097472,C[C@]12C[C@H](O)[C@H]3[C@@H](CCC4=CC(=O)CC[C@@]43C)[C@@H]1CC[C@]2(O)C(=O)COC(=O)CCC(=O)O
ZINC000004111883,c1ccc2c(c1)CNC2
ZINC000002020500,Cc1cc(C2=C(/C=C/[C@@H]3C[C@@H](O)CC(=O)O3)C(C)(C)CC(C)(C)C2)ccc1F
ZINC000002022217,C/C(=C\[C@H](N)C(=O)O)CP(=O)(O)O
ZINC000000404444,CNC(=O)c1cccnc1
ZINC000000405269,COc1nccnc1C
ZINC000000406999,Cc1cnc(C)c(C)n1
ZINC000000407074,C=Cc1scnc1C
ZINC000000409240,CCCC(=O)SC
ZINC000003914812,C[C@H](CCC(=O)NCC(=O)O)[C@H]1CC[C@H]2[C@H]3[C@H](CC[C@@]21C)[C@@]1(C)CC[C@@H](O)C[C@H]1C[C@H]3O
ZINC000000402813,N[C@@H](Cc1ccc(O)c(Cl)c1)C(=O)O
ZINC000000007993,CC(C)(C)C(=O)O
ZINC000150340020,CCCCCCCCCCCCCCCCCC(=O)OC[C@H](COC(=O)CCCCCCCCCCCCCCC)OC(=O)CCCCCCCCCCCCCCCCC
ZINC000150340119,CCCCC/C=C\C/C=C\CCCCCCCC(=O)OC[C@@H](COC(=O)CCCCCCC/C=C\CCCCCCCC)OC(=O)CCCCCCC/C=C\C/C=C\CCCCC
ZINC000150343571,CCCCCCCC/C=C\CCCCCCCC(=O)O[C@H](COC(=O)CCCCCCCCCCCCC)COC(=O)CCCCCCCCCCCCCCC
ZINC000150343468,CCCCCCCCCCCCCCCCCCC(=O)OCC(COC(=O)CCCCCCCCCCCCCCCCCC)OC(=O)CCCCCCCCCCCCCCCCCC
ZINC000150343543,CCCCCCCC/C=C/CCCCCCCC(=O)OC[C@@H](COC(=O)CCCCCCCCCCCCCCCCC)OC(=O)CCCCCCC/C=C/CCCCCCCC
ZINC000150343564,CCCCCCCC/C=C\CCCCCCCC(=O)OC[C@H](COC(=O)CCCCCCCCCCCCCCCCC)OC(=O)CCCCCCCCCCCCCCC
ZINC000150343504,CCCCC/C=C/C/C=C/CCCCCCCC(=O)OC[C@@H](COC(=O)CCCCCCCCCCCCCCC)OC(=O)CCCCCCCCCCCCCCC
ZINC000150344402,CCCCCCCCCCCCCCCC(=O)OC[C@@H](COC(=O)CCCCCCCCCCCCC)OC(=O)CCCCCCCCCCCCC
ZINC000001575492,C[C@@H](N)C(=O)NCC(=O)O
ZINC000001575503,CC(C)[C@H](NC(=O)[C@@H](C)N)C(=O)O
ZINC000001638429,CCOC(=O)[C@@H](C)[C@@H](C)OC(C)=O
ZINC000001641021,CCCCCC=O
ZINC000001641695,CCOC(=O)[C@H]1O[C@@]1(C)c1ccccc1
ZINC000001648177,CCCC(=O)CCC
ZINC000001648290,C/C=C/C=C/C(=O)OCC
ZINC000001653257,CNC(=O)NC
ZINC000013982410,CCOC(=O)C1=CCCC[C@H]1S(=O)(=O)Nc1ccc(F)cc1Cl
ZINC000169321098,CC(/C=C/C=C(\C)C(=O)O)=C\C=C/C=C(C)/C=C/C=C(\C)C(=O)O
ZINC000136639443,NCCCC[C@@H]1NC(=O)[C@H](CCC(=O)O)NC(=O)c2cc([N+](=O)[O-])ccc2OCC[C@@H](C(=O)NCC(=O)O)NC1=O
ZINC000042833251,COc1ccc(S(=O)(=O)N2C(=O)[C@@](c3ccccc3OC)(N3C[C@H](O)C[C@H]3C(=O)N(C)C)c3cc(Cl)ccc32)c(OC)c1
ZINC000043128334,C=CCNc1c(O)cc2c(O)c1C[C@@H](C)C[C@H](OC)[C@H](O)[C@@H](C)/C=C(\C)[C@H](OC(N)=O)[C@@H](OC)/C=C\C=C(/C)C(=O)N2
ZINC000043153259,CNc1cc2nc(O)n(-c3ccc(N/C(O)=N/S(=O)(=O)c4ccc(Cl)s4)cc3)c(=O)c2cc1F
ZINC000043169621,CC[C@H](NC(=O)c1c(NS(C)(=O)=O)c(-c2ccccc2)nc2ccccc12)c1ccccc1
ZINC000136977733,CCN(CC)CCNC(=O)c1cc(C#N)c(Cl)cc1OC
ZINC000043201232,Cc1ccc(-c2ncccn2)c(C(=O)N2C[C@H](COc3ccc(F)cn3)CC[C@H]2C)c1
ZINC000043203371,O=C(CN1C(=O)C2(CCCC2)NC[C@H]1c1cc(F)cc(F)c1)Nc1ccc2c(c1)C[C@@]1(C2)C(=O)Nc2ncccc21
ZINC000043207176,CN1CCN(c2ccc(N3C[C@H](CO)OC3=O)cc2F)C=N1
ZINC000043226442,O=[P@]1(N(CCCl)CCCl)N[C@H](OO)CCO1
ZINC000138562667,O=c1ccc2ncc(=O)n3c2n1C[C@H]3CN1CCC(NCc2cc3c(cn2)OCCC3)CC1
ZINC000139920592,CC(C)[C@](O)(c1ccc2cc(OC(F)F)c(OC(F)F)cc2c1)c1c[nH]nn1
ZINC000049650290,COc1ccc(OC(=O)N(CC(=O)O)Cc2ccc(OCCc3nc(-c4ccccc4)oc3C)cc2)cc1
ZINC000052634547,Fc1ccc(-c2cncc(CN3CCN(c4cccc5c4OCCO5)CC3)c2)cc1
ZINC000053244633,C[C@]12C[C@H](N3CCOCC3)[C@@H](O)C[C@@H]1CC[C@@H]1[C@@H]2CC[C@]2(C)[C@@H](C(=O)CCl)CC[C@@H]12
ZINC000146274983,CCO[C@@H](Cc1ccc(OCCn2c(C)ccc2-c2ccc(SC)cc2)cc1)C(=O)O
ZINC000056898863,CCNCCS(=O)(=O)NC[C@@]1(c2ccccc2)SC(NC(=O)C(C)(C)C)=NN1C(=O)C(C)(C)C
ZINC000147603875,N#Cc1cc(NC(=O)[C@H]2c3ccccc3C(=O)N(CC(F)(F)F)[C@@H]2c2cccnc2)ccc1F
ZINC000058540931,COc1c(NC(=O)C(=O)c2ccc(OCCN3CCOCC3)c3ccccc23)cc(C(C)(C)C)cc1NS(C)(=O)=O
ZINC000059126886,NCC[C@@H](O)c1cccc(OCC2CCCCC2)c1
ZINC000059240973,c1cc(C2CCC3(CC2)OOC2(O3)C3CC4CC(C3)CC2C4)ccc1OCCN1CCOCC1
ZINC000150341961,CC[C@H](C)[C@@H]([C@@H](CC(=O)N1CCC[C@H]1[C@H](OC)[C@@H](C)C(=O)N[C@@H](Cc1ccccc1)C(=O)O)OC)N(C)C(=O)[C@@H](NC(=O)[C@H](C(C)C)N(C)C(=O)CCCCCN1C(=O)C=CC1=O)C(C)C
ZINC000067957558,C=Cc1c(C)c2cc3nc(c(CC(=O)N[C@@H](CC(=O)O)C(=O)O)c4[nH]c(cc5nc(cc1[nH]2)c(C)c5CC)c(C)c4C(=O)O)[C@@H](CCC(=O)O)[C@@H]3C
ZINC000068198664,Fc1cc(-c2cccc(-c3ncn[nH]3)c2)cc(F)c1CNC1Cc2ccccc2C1
ZINC000068245917,C[C@H](Nc1cc(-c2cnn(C)c2)cc(Nc2cnccn2)n1)c1ccc(F)cc1
